COREDEP,REPDTE,ASSET,RBC1AAJ,INTINC,NETINC,EQ,LNLSDEPR,LNLSNTV,DEP,RBCRWAJ,CHBAL,CERT,NONII,LNLSNET,ID
5669615,20220630,6940385,11.003607659212813,120114,50864,710929,93.32006282138393,80.7,6001778,13.697009605747496,217237,24170,18306,5600863,24170_20220630
95769,20220630,177467,11.783559260194775,1311,559,20993,31.121403816174293,27.22,155234,0.0,125144,24211,1300,48311,24211_20220630
415540,20220630,539267,13.6756974721191,9798,-1599,69003,82.28170982382113,67.47,442221,18.968262522536648,8068,25158,-3303,363867,25158_20220630
168323,20220630,230453,11.1963286886501,4576,1066,24773,91.89237649242712,75.61,189624,0.0,47207,25869,50,174250,25869_20220630
13136043,20220630,18083352,11.3148077671526,302848,119451,2275587,96.04864862066398,80.02,15066162,13.228022331356831,213388,26610,27956,14470845,26610_20220630
142876,20220630,188720,9.65488228935359,2922,-133,18131,58.15820612945214,52.09,169020,21.343548895189237,67572,30692,929,98299,30692_20220630
230042,20220630,350920,17.390604220632287,6217,321,62551,105.6737099020878,74.15,246241,0.0,61129,30722,359,260212,30722_20220630
42829599,20220630,62379357,9.167800383380055,933395,501360,5517129,84.64060035476287,74.15,54651153,12.75605078401599,2610915,31628,156445,46257064,31628_20220630
88588,20220630,128771,16.07428341958312,2444,376,19791,90.26654302057605,76.35,108913,0.0,15738,32277,43,98312,32277_20220630
46199,20220630,57577,18.075658183992545,831,127,9484,50.63694267515923,42.25,48042,0.0,16915,33013,45,24327,33013_20220630
136709,20220630,160909,9.169828945063927,2840,264,13525,75.38047054952287,68.34,145872,17.841149133924798,6795,33103,239,109959,33103_20220630
4090136,20220630,6233720,9.919481538711974,117582,54096,591592,90.00043990833642,78.11,5410218,14.275982479865975,749776,33539,4867,4869220,33539_20220630
1722682,20220630,2344499,15.091838282291,43339,19648,328198,90.90979868813154,77.7,2003707,18.92047887691076,299910,57463,8934,1821566,57463_20220630
1226824,20220630,1777518,10.728954878869859,34839,15234,195816,91.47407143172697,78.05,1516609,15.532749446055341,261043,57873,10173,1387304,57873_20220630
1363407,20220630,1934090,9.362052238747046,38093,16943,167247,87.99928190586314,79.33,1743504,13.356578224631624,132697,57944,9867,1534271,57944_20220630
49183,20220630,76048,14.292167540843728,1461,-59,11409,55.88492671187923,47.03,63994,58.33416658334166,37124,57974,455,35763,57974_20220630
611399,20220630,1252944,15.480043704709967,26248,14359,195227,100.26138150539006,80.3,1003514,0.0,143784,58060,2245,1006137,58060_20220630
206612,20220630,348240,13.293752431818117,7093,2575,45358,92.38080921783998,75.88,286054,0.0,30445,58234,292,264259,58234_20220630
219833,20220630,415895,12.116904872882333,8738,2481,51449,95.48444092600083,80.04,348639,0.0,46826,58401,661,332896,58401_20220630
2494361,20220630,3963786,13.898805956351323,81852,34057,590912,100.85321731462511,78.48,3084560,20.76376532683749,225336,58816,6777,3110878,58816_20220630
125,20220630,25394,99.38964363063594,17,-750,25240,0.0,0.0,125,470.9833924239597,11029,59204,0,0,59204_20220630
43065,20220630,120714,56.78208683710686,1012,-6724,63681,168.27325192372032,66.67,47824,70.19706845707695,20808,59245,727,80475,59245_20220630
788007,20220331,899601,7.590371324689796,4983,-99,66830,49.86144077496777,46.0,829970,17.83402766532707,352983,18296,1446,413835,18296_20220331
15216346,20220331,20848825,10.419720647585113,172211,72695,2484193,95.34698983905764,82.78,18099896,13.650851059290495,1256158,18503,14110,17257706,18503_20220331
3310145,20220331,4487563,13.689730510550504,36626,10347,601949,93.46968571601639,80.12,3846553,0.0,471816,19416,3301,3595361,19416_20220331
649551,20220331,868215,12.771270019264499,7959,3774,111927,94.12073366277357,77.68,716569,0.0,133944,20387,2954,674440,20387_20220331
1578557,20220331,2701677,7.239147969833705,20978,3295,159945,51.426569482095076,47.65,2503278,14.910611342457578,445818,20884,10551,1287350,20884_20220331
189982,20220331,223168,8.711405517149398,1571,30,13684,38.18376155797398,33.46,195536,15.809378041622397,26690,22460,169,74663,22460_20220331
136927,20220331,213788,17.398536571690233,1517,-304,37501,70.49329823293587,57.49,174357,0.0,76000,23749,344,122910,23749_20220331
5481630,20220331,6726735,10.839861729522022,56905,23994,720293,91.04032119193482,78.52,5801391,14.186936137847757,312491,24170,8747,5281605,24170_20220331
90498,20220331,170368,11.809118418158363,626,380,19864,29.518438990454403,25.9,149493,0.0,120210,24211,765,44128,24211_20220331
419509,20220331,543722,13.79097682815382,4777,-292,71808,81.37405055964668,67.23,449212,19.426048022042906,15535,25158,-765,365542,25158_20220331
147813,20220331,210116,11.44729189726657,2191,532,24356,101.33057797716822,81.91,169851,0.0,29401,25869,23,172111,25869_20220331
13062409,20220331,17798586,11.169305590577638,144947,64121,2281597,96.20303523579133,78.85,14588916,13.394105112703944,301384,26610,13913,14034980,26610_20220331
144774,20220331,190343,9.7668203956726,1429,-136,18128,59.26106122066168,53.11,170596,20.085587780437685,66131,30692,464,101097,30692_20220331
247822,20220331,370637,16.60349656487636,3040,108,62463,102.1170961243573,73.31,266072,0.0,68368,30722,185,271705,30722_20220331
44860405,20220331,62224510,8.956783920447377,433338,240387,5512135,78.75554615567468,70.02,55319850,13.134776394043115,4660653,31628,78013,43567450,31628_20220331
93107,20220331,134000,15.125238067755525,1198,128,20059,83.79005466594013,71.15,113782,0.0,23157,32277,22,95338,32277_20220331
43291,20220331,54425,18.373673112620974,394,44,9591,50.949925211528594,41.93,44793,0.0,16288,33013,22,22822,33013_20220331
151200,20220331,176655,8.81248013801244,1346,85,14612,65.5411978945793,59.49,160348,17.790391803959572,25533,33103,147,105094,33103_20220331
3915887,20220331,6143189,9.920851447056057,55024,26027,595285,85.54344073658702,73.98,5312502,15.121859578286227,965820,33539,2266,4544497,33539_20220331
1607531,20220331,2199679,11.942312148406263,20895,10363,254982,90.80143980095764,79.11,1916376,15.627081777821495,250212,57463,5286,1740097,57463_20220331
1266292,20220331,1791755,10.551374562343213,17032,8581,191011,88.80880381053451,76.04,1534063,15.567581745734795,302799,57873,5635,1362383,57873_20220331
1399098,20220331,1863759,9.662865290687622,17944,8293,163575,89.47448899443854,80.37,1674199,13.120585014673708,129976,57944,4389,1497981,57944_20220331
54648,20220331,81691,13.206672845227063,771,-44,11429,61.525311727863006,52.43,69612,49.00739750073139,35816,57974,117,42829,57974_20220331
631280,20220331,1255393,15.125854448944482,12494,6610,187354,102.34667098783486,82.51,1012072,0.0,123725,58060,1031,1035822,58060_20220331
224199,20220331,359395,12.349672878534882,3388,1275,44801,91.50371203451154,77.2,303203,0.0,23094,58234,274,277442,58234_20220331
239778,20220331,446609,11.370379940834729,4144,1036,50311,89.80226797140224,76.58,380869,0.0,66095,58401,218,342029,58401_20220331
2686385,20220331,4011923,12.287060096213573,39540,16466,578594,98.03155378840238,79.16,3239611,19.365176939046076,150367,58816,3148,3175841,58816_20220331
38284,20220331,95052,46.79029647253093,408,-3113,43070,137.61704500569252,62.31,43039,62.24597406298989,25906,59245,765,59229,59245_20220331
777355,20211231,891460,7.696949174113434,23893,1897,69589,50.88534639078326,46.75,818945,18.770331142267572,364249,18296,6415,416723,18296_20211231
14813823,20211231,20872611,10.819052240042403,667104,302375,2530850,89.68132567069603,77.68,18079241,14.210173311038243,2448632,18503,52045,16213703,18503_20211231
3142103,20211231,4329500,13.91082404659955,140985,45629,600621,93.85577840517627,79.79,3680808,0.0,423658,19416,14546,3454651,19416_20211231
730655,20211231,946569,11.424269168421288,32474,7188,109292,85.70152179287203,72.15,796889,0.0,199686,20387,2059,682946,20387_20211231
1685174,20211231,2766776,6.956248454373094,82090,17297,183017,50.51765927977839,46.4,2541440,15.267627915917311,555111,20884,38292,1283876,20884_20211231
190440,20211231,234080,8.286777633546393,7496,91,19437,41.5080747753317,34.71,195733,16.50596304951184,56340,22460,465,81245,22460_20211231
138501,20211231,220936,16.895685978078937,6904,306,37805,70.516422078603,57.83,181189,0.0,75347,23749,3384,127768,23749_20211231
5530806,20211231,6855957,10.95823979656476,216682,107528,755175,86.58729326099144,74.28,5881147,14.697707548530209,608965,24170,41899,5092326,24170_20211231
87359,20211231,164678,11.17105753518906,1311,1361,19484,30.151989581024164,26.43,144352,0.0,117747,24211,3857,43525,24211_20211231
417010,20211231,578059,13.968891837688677,20458,5475,74303,83.7630501626801,64.85,447504,17.891806654359563,45537,25158,6233,374843,25158_20211231
148816,20211231,211376,11.544930958864496,9103,2034,23937,99.0955038125566,80.23,171145,0.0,32647,25869,130,169597,25869_20211231
12756405,20211231,17883792,11.20145961232613,567412,215025,2383098,92.36036207340923,77.79,15061918,13.684239732004677,375621,26610,39700,13911242,26610_20211231
145594,20211231,192265,9.91886343641044,6194,629,18264,59.72024807532764,53.54,172367,20.535397134645812,68999,30692,2868,102938,30692_20211231
253163,20211231,377350,16.38494116159754,13906,1327,62382,102.02639902721091,73.6,272207,0.0,69258,30722,832,277723,30722_20211231
43806037,20211231,60849631,8.643266002506438,1619591,880152,5626975,78.45463748914145,69.3,53752514,13.234927517585456,4645351,31628,282066,42171340,31628_20211231
84275,20211231,138688,14.969221155158419,5013,397,20591,81.89438177488113,69.67,117991,0.0,25421,32277,84,96628,32277_20211231
48026,20211231,59523,18.11207650175733,1738,266,10035,45.80839534131349,38.06,49456,0.0,24216,33013,76,22655,33013_20211231
144719,20211231,175343,8.740463199836997,7228,947,15757,63.669143780290796,56.19,154750,20.895598316142898,45414,33103,720,98528,33103_20211231
3867142,20211231,6047211,9.540477854015075,211035,95240,586718,83.75755929557837,72.41,5227835,15.370235687616676,1031145,33539,7702,4378707,33539_20211231
1515328,20211231,2149703,11.849176367490497,81472,40633,250780,93.28543522166672,81.26,1872586,15.726559927500544,203285,57463,18435,1746850,57463_20211231
1292262,20211231,1809170,9.54583558981283,64285,28225,185106,88.9000055833045,76.57,1558217,14.97305274111523,242051,57873,19563,1385255,57873_20211231
1293385,20211231,1726548,9.436229712210066,64158,29316,162681,90.27801551190792,80.34,1536497,13.467047852610097,115459,57944,16125,1387119,57944_20211231
63740,20211231,89932,13.805380224236352,3095,-312,11478,62.46592954487015,54.03,77780,46.5931110847471,38691,57974,546,48586,57974_20211231
615323,20211231,1246519,14.602897219981473,48905,27302,180904,108.35614402567381,86.57,995878,0.0,77905,58060,7226,1079095,58060_20211231
234735,20211231,372293,12.003118315045604,13907,4828,45175,87.09080367496209,73.43,313908,0.0,36942,58234,1305,273385,58234_20211231
241045,20211231,456116,11.356571532448646,15516,5526,49818,85.28074461532037,71.63,383124,0.0,103799,58401,2892,326731,58401_20211231
2884144,20211231,4222510,12.456404616030236,146958,64109,570538,89.3629541468629,73.33,3465041,20.05263995826742,501972,58816,20018,3096463,58816_20211231
25671,20211231,85797,63.07198545414474,184,-11323,45789,117.50977878578708,41.67,30423,99.3946574752262,40197,59245,0,35750,59245_20211231
748231,20210930,863339,7.8902085917213896,18510,2402,70399,55.87797741513584,51.12,789821,17.703445598462444,305792,18296,4776,441336,18296_20210930
13490294,20210930,19846076,11.024539880148568,497792,229298,2535078,93.05120126103212,79.89,17040010,14.631143162376004,1822825,18503,37639,15855934,18503_20210930
3038613,20210930,4193834,14.295189768537078,104044,35149,591171,92.04184920817147,78.28,3566997,0.0,469385,19416,11442,3283130,19416_20210930
722084,20210930,932525,11.390090711195313,24299,5141,107229,86.66305892934044,73.16,787197,0.0,187179,20387,1626,682209,20387_20210930
1938705,20210930,2993433,6.560802947693851,61251,10930,181179,47.98235881384355,44.41,2770562,14.506058916920415,814470,20884,28956,1329381,20884_20210930
201379,20210930,245423,8.302783021740455,5579,600,20252,43.05115151515152,36.18,206250,15.535591175456739,44474,22460,523,88793,22460_20210930
142216,20210930,220168,16.793051087613712,5222,-881,36639,75.48284784241716,61.61,179715,0.0,67649,23749,1215,135654,23749_20210930
5453272,20210930,6775618,10.858345814666544,162071,73570,729638,82.41961134048694,70.84,5824018,15.167342604495435,824347,24170,31563,4800133,24170_20210930
91843,20210930,170482,11.781490587369667,903,1572,19695,26.863060620831025,23.6,149767,0.0,126895,24211,3158,40232,24211_20210930
415171,20210930,551608,13.688002886657763,15453,3957,74378,85.43965816172441,69.24,446995,19.847696260809425,18742,25158,4360,381911,25158_20210930
150007,20210930,206436,11.184830495907697,6657,1359,23382,103.26989353008753,84.48,168874,0.0,22610,25869,103,174396,25869_20210930
13171669,20210930,17793623,11.067576067080065,421583,161025,2362519,89.22113808528647,75.65,15087270,13.696847960990441,698910,26610,28012,13461034,26610_20210930
135005,20210930,181776,9.8017788796103,4704,394,18029,66.61917274218817,59.42,162126,19.84176315040929,63521,30692,2237,108007,30692_20210930
261485,20210930,383865,15.990675028882654,10523,1018,62078,102.99725964832153,75.2,280256,0.0,64670,30722,636,288656,30722_20210930
43901677,20210930,60941947,8.498473138444664,1196681,660661,5482004,76.58382999532193,67.58,53774332,13.329510709808194,5707586,31628,211836,41182443,31628_20210930
83795,20210930,138254,15.020825912814662,3737,203,20473,83.72136512388967,71.24,117645,0.0,22381,32277,66,98494,32277_20210930
46191,20210930,57398,17.651364634528914,1321,228,10093,53.96516328387902,44.42,47249,0.0,21423,33013,52,25498,33013_20210930
137747,20210930,172397,8.119095393361759,5625,1042,15919,82.52522649595834,70.59,147464,18.33927157561362,18226,33103,685,121695,33103_20210930
3756161,20210930,5980905,9.640492941022345,156242,68819,562021,82.26997525104981,71.48,5196180,15.474435331673831,1061094,33539,5737,4274896,33539_20210930
1509612,20210930,2104632,11.66158639777345,60476,29837,242433,93.21711468905065,81.4,1837743,16.008526394747115,214973,57463,13596,1713091,57463_20210930
1397801,20210930,1909035,9.598402906878485,46732,20051,178068,82.65086155160908,72.14,1666296,14.836155087148533,397522,57873,14230,1377208,57873_20210930
1223129,20210930,1679733,9.582959024686799,46336,20023,155922,87.5127347208369,78.09,1498855,13.59531001710489,188241,57944,8801,1311689,57944_20210930
59834,20210930,82282,13.390839766522312,2238,-410,11384,68.09133406271756,58.24,70379,50.30535007741269,30076,57974,402,47922,57974_20210930
604471,20210930,1202225,14.69113503601133,35342,19636,176064,106.60795062685311,85.12,959874,0.0,89048,58060,4366,1023302,58060_20210930
243086,20210930,372918,12.156794882172175,9993,3271,43904,88.26336629297012,75.14,317459,0.0,35323,58234,1179,280200,58234_20210930
234978,20210930,450314,10.789464832318611,11409,3677,48023,89.41909205634931,75.37,379561,0.0,74609,58401,1707,339400,58401_20210930
2453587,20210930,3796557,12.423917166145042,108542,46621,553724,98.00249626559061,78.82,3053361,19.88823187203099,207527,58816,16727,2992370,58816_20210930
859,20210930,57217,83.87107724163683,21,-7499,49416,0.0,0.0,869,568.3266244968372,48828,59245,0,0,59245_20210930
761937,20210630,883672,7.846242975493888,12364,1659,69902,60.67957991041083,55.66,810589,17.432742390213598,268504,18296,2997,491862,18296_20210630
12784594,20210630,19330759,11.23559707365861,328922,155496,2527813,94.00556661921763,80.55,16563734,15.184921861599493,1720837,18503,25351,15570832,18503_20210630
2879271,20210630,4022260,14.369429962589814,68330,23917,580921,92.73052001287076,78.6,3409281,0.0,414201,19416,6781,3161444,19416_20210630
709194,20210630,917207,11.165805501676147,16111,2943,105162,85.38679429449812,72.01,773499,0.0,190773,20387,899,660466,20387_20210630
1886354,20210630,2921544,6.414349873439103,40418,8543,171943,50.17503749483498,46.47,2705706,13.957948194529134,792983,20884,18668,1357589,20884_20210630
